"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"67",0,"0",0,"Fail",8,0.1,1,5,1,1
"68",0,"0",0,"Fail",9,0.1,1,5,1,1
"69",0,"0",0,"Fail",10,0.1,1,5,1,1
"70",0,"0",0,"Fail",11,0.1,1,5,1,1
"71",0,"0",0,"Fail",12,0.1,1,5,1,1
"72",0,"0",0,"Fail",13,0.1,1,5,1,1
"73",0,"0",0,"Fail",1,0.1,1,10,1,1
"74",0,"0",0,"Fail",2,0.1,1,10,1,1
"75",0,"0",0,"Fail",3,0.1,1,10,1,1
"76",0,"0",0,"Fail",4,0.1,1,10,1,1
"77",0,"0",0,"Fail",5,0.1,1,10,1,1
"78",0,"0",0,"Fail",6,0.1,1,10,1,1
"79",0,"0",0,"Fail",7,0.1,1,10,1,1
"80",0,"0",0,"Fail",8,0.1,1,10,1,1
"81",0,"0",0,"Fail",9,0.1,1,10,1,1
"82",0,"0",0,"Fail",10,0.1,1,10,1,1
"83",0,"0",0,"Fail",11,0.1,1,10,1,1
"84",0,"0",0,"Fail",12,0.1,1,10,1,1
"85",0,"0",0,"Fail",13,0.1,1,10,1,1
"86",0,"0",0,"Fail",14,0.1,1,10,1,1
"87",0,"0",0,"Fail",15,0.1,1,10,1,1
"88",0,"0",0,"Fail",16,0.1,1,10,1,1
"89",0,"0",0,"Fail",17,0.1,1,10,1,1
"90",0,"0",0,"Fail",18,0.1,1,10,1,1
"91",0,"0",0,"Fail",19,0.1,1,10,1,1
"92",0,"0",0,"Fail",20,0.1,1,10,1,1
"93",0,"0",0,"Fail",21,0.1,1,10,1,1
"94",0,"0",0,"Fail",22,0.1,1,10,1,1
"95",0,"0",0,"Fail",23,0.1,1,10,1,1
"96",0,"0",0,"Fail",24,0.1,1,10,1,1
"97",0,"0",0,"Fail",25,0.1,1,10,1,1
"98",0,"0",0,"Fail",1,0.1,1,15,1,1
"99",0,"0",0,"Fail",2,0.1,1,15,1,1
"100",0,"0",0,"Fail",3,0.1,1,15,1,1
"101",0,"0",0,"Fail",4,0.1,1,15,1,1
"102",0,"0",0,"Fail",5,0.1,1,15,1,1
"103",0,"0",0,"Fail",6,0.1,1,15,1,1
"104",0,"0",0,"Fail",7,0.1,1,15,1,1
"105",0,"0",0,"Fail",8,0.1,1,15,1,1
"106",0,"0",0,"Fail",9,0.1,1,15,1,1
"107",0,"0",0,"Fail",10,0.1,1,15,1,1
"108",0,"0",0,"Fail",11,0.1,1,15,1,1
"109",0,"0",0,"Fail",12,0.1,1,15,1,1
"110",0,"0",0,"Fail",13,0.1,1,15,1,1
"111",0,"0",0,"Fail",14,0.1,1,15,1,1
"112",0,"0",0,"Fail",15,0.1,1,15,1,1
"113",0,"0",0,"Fail",16,0.1,1,15,1,1
"114",0,"0",0,"Fail",17,0.1,1,15,1,1
"115",0,"0",0,"Fail",18,0.1,1,15,1,1
"116",0,"0",0,"Fail",19,0.1,1,15,1,1
"117",0,"0",0,"Fail",20,0.1,1,15,1,1
"118",0,"0",0,"Fail",21,0.1,1,15,1,1
"119",0,"0",0,"Fail",22,0.1,1,15,1,1
"120",0,"0",0,"Fail",23,0.1,1,15,1,1
"121",0,"0",0,"Fail",24,0.1,1,15,1,1
"122",0,"0",0,"Fail",25,0.1,1,15,1,1
"123",0,"0",0,"Fail",26,0.1,1,15,1,1
"124",0,"0",0,"Fail",27,0.1,1,15,1,1
"125",0,"0",0,"Fail",28,0.1,1,15,1,1
"126",0,"0",0,"Fail",29,0.1,1,15,1,1
"127",0,"0",0,"Fail",30,0.1,1,15,1,1
"128",0,"0",0,"Fail",31,0.1,1,15,1,1
"129",0,"0",0,"Fail",32,0.1,1,15,1,1
"130",0,"0",0,"Fail",33,0.1,1,15,1,1
"131",0,"0",0,"Fail",34,0.1,1,15,1,1
