"","time","R","G","B_V","C_V","initialvalue","p_val","mu_M","R_modifier","alpha_1","infection_length"
"35036",4.7,8458794.14134411,203.161388254496,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35037",4.8,8456168.74619011,202.64594535027,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35038",4.9,8453062.48347058,202.132033694913,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35039",5,8449453.68912981,201.621503734894,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35040",5.1,8445341.96600816,201.118733879718,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35041",5.2,8440747.72855392,200.634020176181,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35042",5.3,8435709.3820369,200.190302711653,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35043",5.4,8430278.80259717,199.83539220787,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35044",5.5,8424516.03016302,199.662428364166,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35045",5.6,8418483.94266546,199.841042294725,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35046",5.7,8412243.67459518,200.660048732095,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35047",5.8,8405851.18326875,202.579969790923,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35048",5.9,8399355.08758433,206.287940891448,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35049",6,8392795.73882057,212.742455418988,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35050",6.1,8386205.24997327,223.191188445588,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35051",6.2,8379608.21266032,239.143271050186,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35052",6.3,8373022.77478345,262.281805050939,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35053",6.4,8366461.86098722,294.312027186245,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35054",6.5,8359934.36616096,336.75797397026,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35055",6.6,8353446.19497856,390.731803356351,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35056",6.7,8347001.11659497,456.715653739772,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35057",6.8,8340601.43043492,534.399582582402,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35058",6.9,8334248.4510392,622.609658706997,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35059",7,8327942.85218921,719.347972570988,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35060",7.1,8321684.89406415,821.945267752695,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35061",7.2,8315474.56254764,927.300266996612,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35062",7.3,8309311.63546703,1032.16920807689,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35063",7.4,8303195.68210634,1133.45940396346,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35064",7.5,8297125.98822576,1228.48306342961,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35065",7.6,8291101.38318731,1315.14002340768,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35066",7.7,8285119.92882086,1392.01472601032,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35067",7.8,8279178.41082925,1458.38624987145,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35068",7.9,8273271.55427887,1514.16656348639,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35069",8,8267390.87801552,1559.78782999245,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35070",8.1,8261523.08391754,1596.06492673292,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35071",8.2,8255647.92379632,1624.05350616358,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35072",8.3,8249735.48743405,1644.92184663049,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35073",8.4,8243742.94328846,1659.84708914567,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35074",8.5,8237610.87465919,1669.93907407397,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35075",8.6,8231259.42184134,1676.19269173532,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35076",8.7,8224584.64641189,1679.46356465972,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35077",8.8,8217455.53609519,1680.46282755601,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35078",8.9,8209712.22674931,1679.76454052053,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35079",9,8201166.10889313,1677.82075363718,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35080",9.1,8191601.90985345,1674.98163453759,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35081",9.2,8180782.76035658,1671.51575796032,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35082",9.3,8168457.60737782,1667.63172548588,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35083",9.4,8154371.10198414,1663.49961460054,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35084",9.5,8138275.29812846,1659.27367423211,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35085",9.6,8119942.45307545,1655.11788316988,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35086",9.7,8099177.61623173,1651.23692577342,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35087",9.8,8075830.12616909,1647.91507373486,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35088",9.9,8049802.7563878,1645.56589342304,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35089",10,8021057.88308439,1644.79432831198,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35090",10.1,7989619.89603928,1646.47215061146,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35091",10.2,7955573.83156713,1651.82499241404,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35092",10.3,7919060.37509431,1662.52585179203,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35093",10.4,7880267.97132945,1680.78850424574,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35094",10.5,7839422.52359413,1709.44491671597,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35095",10.6,7796776.05655059,1751.99585739311,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35096",10.7,7752594.98081525,1812.61377580547,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35097",10.8,7707149.05685682,1896.08315881409,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35098",10.9,7660701.62126963,2007.66353862307,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35099",11,7613501.61760963,2152.86858650098,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35100",11.1,7565777.51520916,2337.15861228724,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35101",11.2,7517733.62999482,2565.57339057248,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35102",11.3,7469548.09588777,2842.31396518169,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35103",11.4,7421372.26069086,3170.31419092547,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35104",11.5,7373332.03715782,3550.85887018496,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35105",11.6,7325529.36270193,3983.26298648491,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35106",11.7,7278044.69504139,4464.68738578841,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35107",11.8,7230939.54683538,4990.08813068083,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35108",11.9,7184258.87863865,5552.3362608915,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35109",12,7138033.1657685,6142.5143269856,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35110",12.1,7092280.02383159,6750.31714613335,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35111",12.2,7047004.87665487,7364.59785831597,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35112",12.3,7002200.88699738,7973.95338781968,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35113",12.4,6957847.85932156,8567.31510034102,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35114",12.5,6913909.80815701,9134.49245879836,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35115",12.6,6870331.44857681,9666.6436796414,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35116",12.7,6827033.07695105,10156.5968874629,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35117",12.8,6783904.3250139,10599.0768177048,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35118",12.9,6740796.46404588,10990.7439676846,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35119",13,6697513.492949,11330.1496922085,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35120",13.1,6653802.68155886,11617.561094204,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35121",13.2,6609344.83473321,11854.7150339743,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35122",13.3,6563745.24364285,12044.5230927336,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35123",13.4,6516525.72976055,12190.7677592879,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35124",13.5,6467119.83643042,12297.798599567,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35125",13.6,6414871.27361339,12370.2649652833,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35126",13.7,6359039.15353585,12412.8835482426,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35127",13.8,6298805.57030897,12430.2822858745,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35128",13.9,6233294.41411065,12426.8766883844,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35129",14,6161596.78409413,12406.8142955584,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35130",14.1,6082799.56837236,12373.9913431373,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35131",14.2,5996024.99432318,12332.1011369427,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35132",14.3,5900472.40578044,12284.7431916164,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35133",14.4,5795463.34428029,12235.5732476941,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35134",14.5,5680485.98283396,12188.4930992871,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35135",14.6,5555235.52368592,12147.87439303,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35136",14.7,5419647.58779754,12118.8078368816,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35137",14.8,5273921.54716178,12107.3655699595,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35138",14.9,5118530.2421153,12120.8506525378,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35139",15,4954218.52061701,12168.0608192875,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35140",15.1,4781984.86531586,12259.4699279945,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35141",15.2,4603050.74498308,12407.3548514364,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35142",15.3,4418812.05266506,12625.7486510567,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35143",15.4,4230795.56376108,12930.3859538183,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35144",15.5,4040596.89748276,13338.3395495089,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35145",15.6,3849821.89265632,13867.4992299047,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35146",15.7,3660034.73188144,14535.8831087797,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35147",15.8,3472706.32775029,15360.6796379571,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35148",15.9,3289174.17797268,16357.1371479544,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35149",16,3110613.4298669,17537.3332737185,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35150",16.1,2938015.64571386,18908.8501747491,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35151",16.2,2772181.4891369,20473.5057232612,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35152",16.3,2613718.0464096,22226.2358433925,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35153",16.4,2463049.98145174,24154.2549553242,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35154",16.5,2320432.66591076,26236.5417887602,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35155",16.6,2185969.5946056,28443.7561974477,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35156",16.7,2059632.17588852,30738.8385328332,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35157",16.8,1941280.28336523,33077.9697196769,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35158",16.9,1830682.07144629,35412.1700282424,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35159",17,1727531.73772912,37689.2558082824,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35160",17.1,1631465.75927399,39856.218440107,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35161",17.2,1542076.04226144,41861.6269462127,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35162",17.3,1458920.25829342,43658.0115746911,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35163",17.4,1381531.33611691,45204.1660265863,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35164",17.5,1309422.81482322,46466.8973339153,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35165",17.6,1242095.95443025,47422.451347592,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35166",17.7,1179040.44993456,48057.0751193107,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35167",17.8,1119741.21076359,48367.323065114,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35168",17.9,1063681.32241183,48359.5286487535,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35169",18,1010347.52382972,48048.8641150962,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35170",18.1,959237.424241615,47457.9906383367,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35171",18.2,909869.571231693,46615.4177733538,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35172",18.3,861794.600198511,45553.8606637198,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35173",18.4,814611.207382089,44308.4857324681,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35174",18.5,767983.352456869,42915.3477179705,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35175",18.6,721659.09474935,41410.0054605261,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35176",18.7,675488.788839113,39826.3969415314,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35177",18.7553125506858,650000,38928.4744702982,25,0.1,4385.965,1,1,1,0.2,18.7553125506858
"35178",0,8500000,0,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35179",0.1,8499172.20539359,2.33851161061872e-110,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35180",0.2,8498235.56586004,1.60547857795494e-67,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35181",0.3,8497305.37104286,3.13954873695301e-49,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35182",0.4,8496381.61791601,1.08240106843119e-37,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35183",0.5,8495464.27195636,1.63855687321594e-29,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35184",0.6,8494553.29880265,2.04231859668323e-23,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35185",0.7,8493648.66426395,1.12247079353931e-18,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35186",0.8,8492750.33431839,7.07940992627161e-15,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35187",0.9,8491858.27511253,8.89550456947134e-12,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35188",1,8490972.45296048,3.17695443897695e-09,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35189",1.1,8490092.8343431,4.13347869773056e-07,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35190",1.2,8489219.38590722,2.34450209316273e-05,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35191",1.3,8488352.07446478,0.000665707635329268,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35192",1.4,8487490.8669921,0.0105478771304888,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35193",1.5,8486635.73062903,0.101755323548411,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35194",1.6,8485786.63267817,0.64223785568277,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35195",1.7,8484943.5406041,2.81866341073421,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35196",1.8,8484106.42203257,9.06960286842729,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35197",1.9,8483275.24474975,22.4291267301174,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35198",2,8482449.97670141,44.5013879791568,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35199",2.1,8481630.58599219,73.7081611116897,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35200",2.2,8480817.04088481,105.726557227722,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35201",2.3,8480009.3097993,135.785317446045,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35202",2.4,8479207.3613122,160.748192766257,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35203",2.5,8478411.16415538,179.662236536429,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35204",2.6,8477620.68721257,193.099458313051,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35205",2.7,8476835.89950203,202.242573323396,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35206",2.8,8476056.77009095,208.280019037776,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35207",2.9,8475283.26771682,212.165454257809,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35208",3,8474515.35931385,214.589900602727,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35209",3.1,8473753.00495021,216.031076303473,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35210",3.2,8472996.14245661,216.812737405754,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35211",3.3,8472244.64570969,217.152645464813,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35212",3.4,8471498.22337367,217.196909339258,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35213",3.5,8470756.19805737,217.043490489585,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35214",3.6,8470017.072824,216.758057031795,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35215",3.7,8469277.76499394,216.38462637454,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35216",3.8,8468532.38978017,215.952703337252,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35217",3.9,8467770.53461588,215.482064503442,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35218",4,8466975.09980972,214.98596440941,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35219",4.1,8466119.98402798,214.473286379712,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35220",4.2,8465168.11147967,213.949983627242,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35221",4.3,8464070.45111186,213.420045370368,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35222",4.4,8462766.67283874,212.886145042101,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35223",4.5,8461187.86878079,212.350076840819,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35224",4.6,8459261.35329868,211.813056261109,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35225",4.7,8456917.04350841,211.275947395783,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35226",4.8,8454094.48407259,210.739492427253,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35227",4.9,8450749.31213257,210.204677575305,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35228",5,8446858.0281699,209.67350762774,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35229",5.1,8442420.26136182,209.150734391988,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35230",5.2,8437458.23972118,208.647544616612,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35231",5.3,8432013.72887726,208.188852872695,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35232",5.4,8426143.13554451,207.8266069419,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35233",5.5,8419911.71216612,207.661997486485,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35234",5.6,8413387.79198457,207.879289515181,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35235",5.7,8406637.80771977,208.792380711339,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35236",5.8,8399722.55397305,210.901735962502,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35237",5.9,8392694.85666141,214.954107648797,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35238",6,8385598.55281155,221.991324834056,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35239",6.1,8378468.52922,233.369485473321,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35240",6.2,8371331.49184644,250.728576697825,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35241",6.3,8364207.14743579,275.897218608358,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35242",6.4,8357109.53279481,310.728068594627,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35243",6.5,8350048.30288596,356.876080041728,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35244",6.6,8343029.8650177,415.548156048733,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35245",6.7,8336058.30868385,487.266436511455,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35246",6.8,8329136.12520977,571.691690070731,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35247",6.9,8322264.7375143,667.546198700278,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35248",7,8315444.87232347,772.65812842028,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35249",7.1,8308676.80715733,884.126490271049,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35250",7.2,8301960.52067631,998.58141573845,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35251",7.3,8295295.76272787,1112.49931115352,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35252",7.4,8288682.05148104,1222.52100279254,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35253",7.5,8282118.58713118,1325.72741573694,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35254",7.6,8275604.05602818,1419.83835190838,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35255",7.7,8269136.27905031,1503.31701819035,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35256",7.8,8262711.63735181,1575.3811375237,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35257",7.9,8256324.1879053,1635.93564653056,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35258",8,8249964.36792991,1685.45086716944,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35259",8.1,8243617.1839251,1724.81257495437,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35260",8.2,8237259.79841407,1755.16821780152,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35261",8.3,8230858.47110956,1777.78775578967,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35262",8.4,8224364.88917336,1793.95053483895,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35263",8.5,8217712.03018237,1804.86278123224,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35264",8.6,8210809.8214996,1811.60564685361,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35265",8.7,8203541.02517797,1815.10905836751,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35266",8.8,8195757.8817935,1816.14578612504,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35267",8.9,8187280.1416016,1815.33955851491,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35268",9,8177895.10960536,1813.18181565964,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35269",9.1,8167360.25172536,1810.05290983481,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35270",9.2,8155408.71014504,1806.24500455677,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35271",9.3,8141757.81119208,1801.98535806587,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35272",9.4,8126120.27447387,1797.45994931544,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35273",9.5,8108217.49091011,1792.83853021658,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35274",9.6,8087793.90482184,1788.30309028071,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35275",9.7,8064631.30964203,1784.08240639576,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35276",9.8,8038561.77789617,1780.49572291076,26,0.1,4385.965,1,1,1,0.2,18.246918875303
"35277",9.9,8009478.02477807,1778.00850298633,26,0.1,4385.965,1,1,1,0.2,18.246918875303
